"Baudeau_1" "Baudeau_2" "Chastellux_1" "Chastellux_2" "Condorcet_1" "Condorcet_2" "Deleyre_1" "Deleyre_2" "dHolbach_1" "dHolbach_2" "Diderot_1" "Diderot_2" "Guibert_1" "Guibert_2" "Jaucourt_1" "Jaucourt_2" "Jussieu_1" "Jussieu_2" "La Grange_1" "La Grange_2" "Marmontel_1" "Marmontel_2" "Meister_1" "Meister_2" "Morellet_1" "Morellet_2" "Naigeon_1" "Naigeon_2" "Pechmeja_1" "Pechmeja_2" "Raynal_1" "Raynal_2" "Rivière_1" "Rivière_2" "Saint-Lambert_1" "Saint-Lambert_2"
"s o u  " 0.0172348790865514 0.0107655373617974 0.00432525951557093 0.00323460597108262 0.016178088397075 0.0118562590269245 0.00433270870116225 0.00540827032698402 0.017264261898853 0.0237058747467782 0.0140572454286919 0.0129808316386136 0.0107743527307597 0.00862394221958713 0.0140125466186647 0.0107850433019489 0.0118123342246276 0.00644302220694987 0 0.00107457554266065 0.0118971652299938 0.0119175306876415 0.0162188462993999 0.0227346541084768 0.0129502924607714 0.0129430291002438 0.0108173596988447 0.00541301288297066 0.0043147618790788 0.00432250186407893 0.00432371666684682 0.0108096422008432 0.0107728438153104 0.0107665805340224 0.0205385421958945 0.0118853388942313
"  b o  " 0.0086174395432757 0.0139951985703366 0.0227076124567474 0.0215640398072175 0.00431415690588667 0.00538920864860204 0.0205803663305207 0.0270413516349201 0.00647409821206988 0.0096978578509547 0.00973193914294056 0.00540867984942235 0.00430974109230388 0.00431197110979356 0.012934658417229 0.0194130779435079 0.00751693996112668 0.00751685924144152 0.00322788896061975 0.00644745325596389 0.0173049676072638 0.0195014138525043 0.00973130777963994 0.00866082061275306 0.00431676415359047 0.00647151455012188 0.00540867984942235 0.0119086283425355 0.0064721428186182 0.0129675055922368 0.0216185833342341 0.00648578532050589 0.00646370628918622 0.00861326442721792 0.00756683133532954 0.0118853388942313
"o   o u" 0.0086174395432757 0.0150717523065164 0.0108131487889273 0.0118602218939696 0.00539269613235833 0.00862273383776326 0.0140813032787773 0.00432661626158722 0.0129481964241398 0.00646523856730313 0.0173012251430054 0.0108173596988447 0.0118517880038357 0.0140139061068291 0.00431155280574299 0.0107850433019489 0.00751693996112668 0.00644302220694987 0.00968366688185926 0.00537287771330325 0.00540780237726993 0.0162511782104203 0.0151375898794399 0.0194868463786944 0.0129502924607714 0.00647151455012188 0.00649041581930682 0.0129912309191296 0.0129442856372364 0.0108062546601973 0.0140520791672522 0.0118906064209275 0.0140046969599035 0.0107665805340224 0.00864780724037661 0.0118853388942313
"o s e  " 0.00646307965745678 0.00645932241707845 0.00540657439446367 0.00862561592288699 0.00754977458530167 0.00215568345944082 0.00324953152587169 0.00216330813079361 0.0107901636867831 0.0193957157019094 0.0183825517144433 0.0151443035783826 0.00969691745768373 0.0150918988842775 0.0237135404315864 0.0183345736133131 0.0053692428293762 0.00322151110347494 0.00537981493436626 0.00322372662798195 0.0216312095090797 0.0184180019718096 0.00973130777963994 0.0140738334957237 0.00863352830718094 0.0172573721336583 0.0281251352169962 0.0259824618382592 0 0.00108062546601973 0.00540464583355853 0.00324289266025295 0.00754099067071726 0.0107665805340224 0.00864780724037661 0.0162072803103154
"p e   e" 0.0086174395432757 0.00538276868089871 0.0129757785467128 0.0129384238843305 0.003235617679415 0.0107784172972041 0.0119149489281962 0.0118981947193649 0.0140272127928181 0.0150855566570406 0.0108132657143784 0.00865388775907576 0.0107743527307597 0.0129359133293807 0.0118567702157932 0.0118635476321437 0.00644309139525144 0.00429534813796658 0.00860770389498601 0.0128949065119278 0.00973404427908586 0.0119175306876415 0.0108125641995999 0.0119086283425355 0.0107919103839762 0.0151002006169511 0.00757215178919129 0.00974342318934719 0.0097082142279273 0.0108062546601973 0.0140520791672522 0.0129715706410118 0.00969555943377933 0.0139965546942291 0.0118907349555178 0.00972436818618924
"v r e  " 0.0366241180589217 0.0409090419748302 0.00865051903114187 0.00646921194216525 0.0150995491706033 0.0150897842160857 0.00974859457761506 0.00865323252317444 0.00755311458074819 0.0107753976121719 0.0129759188572541 0.00540867984942235 0.00969691745768373 0.00970193499703552 0.00215577640287149 0.00215700866038977 0.00966463709287716 0.00644302220694987 0.0150634818162255 0.0139694820545884 0.00432624190181594 0.0065004712841681 0.00973130777963994 0.0140738334957237 0.00215838207679523 0.00862868606682917 0.00649041581930682 0.0129912309191296 0.0129442856372364 0.0108062546601973 0.0108092916671171 0.00756674954059021 0.00430913752612415 0.00753660637381568 0.0151336626706591 0.00540242677010513
"  u i s" 0.0086174395432757 0.00753587615325819 0.0140570934256055 0.00539100995180437 0.0107853922647167 0.0140119424863653 0.0086654174023245 0.00648992439238083 0.017264261898853 0.0161630964182578 0.0151385720001298 0.0173077755181515 0.00646461163845582 0.0118579205519323 0.00754521741005023 0.0140205562925335 0.00859078852700192 0.00214767406898329 0.00537981493436626 0.00322372662798195 0.00973404427908586 0.00975070692625215 0.0151375898794399 0.0140738334957237 0.0129502924607714 0.0172573721336583 0.00432694387953788 0.00866082061275306 0.0032360714093091 0.00540312733009866 0.0140520791672522 0.017295427521349 0.00646370628918622 0.0139965546942291 0.0172956144807532 0.0151267949562944
"a i   t" 0.0107717994290946 0.0129186448341569 0.0097318339100346 0.0129384238843305 0.01294247071766 0.0150897842160857 0.00758224022703394 0.00432661626158722 0.00647409821206988 0.00754277832852032 0.0118945922858162 0.0140625676084981 0.0107743527307597 0.00862394221958713 0.00862310561148598 0.0107850433019489 0.00751693996112668 0.00536918517245823 0.00968366688185926 0.00537287771330325 0.0140602861809018 0.0119175306876415 0.0162188462993999 0.0173216412255061 0.0107919103839762 0.00970727182518282 0.00757215178919129 0.0108260257659413 0.0118655951674667 0.0129675055922368 0.00540464583355853 0.00756674954059021 0.00969555943377933 0.00968992248062015 0.0172956144807532 0.0194487363723785
"e   r t" 0.0086174395432757 0.00861242988943793 0.0097318339100346 0.00539100995180437 0.00754977458530167 0.0107784172972041 0.0140813032787773 0.00865323252317444 0.0107901636867831 0.00862031808973751 0.0162198985715676 0.0140625676084981 0.00754204691153179 0.0107799277744839 0.0150904348201005 0.00970653897175397 0.0118123342246276 0.0214767406898329 0.00645577792123951 0.00644745325596389 0.00324468142636195 0.00433364752277873 0.0140563334594799 0.0173216412255061 0.0161878655759643 0.00755010030847553 0.0129808316386136 0.0140738334957237 0.0097082142279273 0.0140481310582565 0.00756650416698194 0.0140525348610961 0.0107728438153104 0.00968992248062015 0.00864780724037661 0.00864388283216821
"o   c o" 0.0107717994290946 0.00645932241707845 0.0140570934256055 0.017251231845774 0.00862831381177333 0.00538920864860204 0.00974859457761506 0.00757157845777763 0.0086321309494265 0.0129304771346063 0.00973193914294056 0.00973562372896023 0.00969691745768373 0.0129359133293807 0.0107788820143575 0.00970653897175397 0.00966463709287716 0.0107383703449165 0.012911555842479 0.0107457554266065 0.0075709233281779 0.00758388316486279 0.0129750770395199 0.00866082061275306 0.00755433726878332 0.0107858575835365 0.00432694387953788 0.0108260257659413 0.0075508332883879 0.0108062546601973 0.0129711500005405 0.0129715706410118 0.0204684032490897 0.0161498708010336 0.0151336626706591 0.0108048535402103
"r a   s" 0.014003339257823 0.0107655373617974 0.0097318339100346 0.00862561592288699 0.0140210099441317 0.0140119424863653 0.00758224022703394 0.00757157845777763 0.00431606547471325 0.0150855566570406 0.0173012251430054 0.0140625676084981 0.0118517880038357 0.0172478844391743 0.00431155280574299 0.0129420519623386 0.00966463709287716 0.0128860444138997 0.00968366688185926 0.0118203309692671 0.0108156047545399 0.0119175306876415 0.00865005135967995 0.00649561545956479 0.00863352830718094 0.00431434303341459 0.018389511488036 0.0140738334957237 0.0075508332883879 0.0032418763980592 0.0151330083339639 0.00648578532050589 0.00754099067071726 0.00968992248062015 0.00756683133532954 0.0172877656643364
"s   t a" 0.0107717994290946 0.00430621494471897 0.0108131487889273 0.0118602218939696 0.00754977458530167 0.0129341007566449 0.00649906305174337 0.0118981947193649 0.0086321309494265 0.0150855566570406 0.0108132657143784 0.00757215178919129 0.0140066585499876 0.0172478844391743 0.00538944100717874 0.00862803464155909 0.0182554256198791 0.00536918517245823 0.00537981493436626 0.00752202879862454 0.0129787257054478 0.0108341188069468 0.0140563334594799 0.0129912309191296 0.0129502924607714 0.00323575727506094 0.0108173596988447 0.00649561545956479 0.0053934523488485 0.016209381990296 0.0162139375006756 0.0108096422008432 0.00861827505224829 0.0204565030146425 0.0108097590504708 0.0118853388942313
"  r m e" 0.014003339257823 0.0150717523065164 0.00540657439446367 0.0118602218939696 0.0118639314911883 0.00970057556748367 0.00433270870116225 0.00648992439238083 0.0118691800554614 0.00862031808973751 0.0108132657143784 0.00540867984942235 0.0247810112807473 0.0280278122136582 0.00754521741005023 0.00647102598116931 0.0193292741857543 0.0161075555173747 0.00860770389498601 0.00537287771330325 0.0075709233281779 0.0108341188069468 0.00973130777963994 0.0108260257659413 0.00755433726878332 0.00539292879176823 0.00324520790965341 0.00108260257659413 0.0118655951674667 0.0172900074563157 0.0151330083339639 0.00540482110042158 0.0183138344860276 0.00861326442721792 0.00864780724037661 0.0108048535402103
"e s   à" 0.0183120590294609 0.0139951985703366 0.0064878892733564 0.00646921194216525 0.00647123535883 0.0129341007566449 0.0151644804540679 0.00648992439238083 0.0291334419543144 0.0193957157019094 0.00756928600006488 0.00973562372896023 0.0118517880038357 0.0140139061068291 0.0118567702157932 0.00323551299058466 0.0214769713175048 0.0118122073794081 0.0107596298687325 0.0021491510853213 0.0075709233281779 0.0065004712841681 0.00648753851975996 0.00757821803615893 0.0064751462303857 0.0140216148585974 0.00432694387953788 0.00541301288297066 0.0118655951674667 0.0151287565242763 0.00648557500027023 0.00432385688033726 0.00861827505224829 0.00968992248062015 0.014052686765612 0.0162072803103154
"r   t o" 0.0118489793720041 0.00861242988943793 0.0097318339100346 0.00862561592288699 0.00862831381177333 0.0107784172972041 0.0184140119799396 0.0173064650463489 0.0194222946362096 0.0096978578509547 0.00865061257150272 0.00649041581930682 0.00754204691153179 0.00754594944213874 0.0107788820143575 0.00647102598116931 0.00966463709287716 0.00107383703449165 0.00968366688185926 0.0150440575972491 0.0118971652299938 0.0065004712841681 0.0118938206195599 0.0108260257659413 0.00971271934557855 0.00862868606682917 0.018389511488036 0.0108260257659413 0.0075508332883879 0.0140481310582565 0.0216185833342341 0.0151334990811804 0.00754099067071726 0.0118432385874246 0.00756683133532954 0.0043219414160841
"t   d u" 0.0183120590294609 0.0161483060426961 0.0140570934256055 0.0043128079614435 0.009706853038245 0.00754489210804286 0.00541588587645281 0.00973488658857124 0.0086321309494265 0.0107753976121719 0.0129759188572541 0.0140625676084981 0.00646461163845582 0.00862394221958713 0.012934658417229 0.0150990606227284 0.0053692428293762 0.00644302220694987 0.0107596298687325 0.00752202879862454 0.0108156047545399 0.0173345900911149 0.00865005135967995 0.0108260257659413 0.00755433726878332 0.0172573721336583 0.0118990956687292 0.00866082061275306 0.0204951189256243 0.00432250186407893 0.0151330083339639 0.0129715706410118 0.00646370628918622 0.00753660637381568 0.00972878314542369 0.00972436818618924
"t é   l" 0.0150805192007325 0.00968898362561767 0.00540657439446367 0.00646921194216525 0.0118639314911883 0.0161676259458061 0.0129981261034867 0.00973488658857124 0.0194222946362096 0.0140080168958235 0.0054066328571892 0.00865388775907576 0.00323230581922791 0.00862394221958713 0.0118567702157932 0.0150990606227284 0.00644309139525144 0.0128860444138997 0.00537981493436626 0.0042983021706426 0.00865248380363188 0.0140843544490309 0.0151375898794399 0.00649561545956479 0.00971271934557855 0.0129430291002438 0.0118990956687292 0.0108260257659413 0.010786904697697 0.00972562919417759 0.00972836250040535 0.00972867798075884 0.0118501281968414 0.0129198966408269 0.0151336626706591 0.0118853388942313
"  f   s" 0.0086174395432757 0.0150717523065164 0.0173010380622837 0.00862561592288699 0.0107853922647167 0.00646705037832245 0.0108317717529056 0.0118981947193649 0.0118691800554614 0.0118529373733891 0.00648795942862704 0.00649041581930682 0.0118517880038357 0.0129359133293807 0.012934658417229 0.00862803464155909 0.00966463709287716 0.00644302220694987 0.012911555842479 0.0150440575972491 0.0075709233281779 0.00975070692625215 0.00648753851975996 0.00866082061275306 0.00863352830718094 0.00647151455012188 0.00757215178919129 0.0108260257659413 0.0151016665767758 0.016209381990296 0.0140520791672522 0.017295427521349 0.0118501281968414 0.00753660637381568 0.0118907349555178 0.00648291212412616
"  l i t" 0.014003339257823 0.0139951985703366 0.00865051903114187 0.0107820199036087 0.00647123535883 0.0150897842160857 0.00433270870116225 0.00757157845777763 0.0107901636867831 0.00862031808973751 0.00865061257150272 0.0129808316386136 0.0118517880038357 0.0118579205519323 0.00754521741005023 0.0075495303113642 0.00429539426350096 0.00429534813796658 0.0161394448030988 0.00967117988394584 0.0162234071318098 0.0162511782104203 0.0108125641995999 0.0129912309191296 0.0129502924607714 0.0194145436503656 0.00432694387953788 0.00649561545956479 0.0075508332883879 0.00432250186407893 0.00648557500027023 0.00324289266025295 0.0193911188675587 0.0161498708010336 0.0118907349555178 0.0194487363723785
"  u   u" 0.00538589971454731 0.00322966120853922 0.0097318339100346 0.0118602218939696 0.00862831381177333 0.0183233094052469 0.0108317717529056 0.010816540653968 0.0151062291614964 0.00754277832852032 0.0108132657143784 0.018389511488036 0.00538717636537985 0.00970193499703552 0.00862310561148598 0.0129420519623386 0.0128861827905029 0.00536918517245823 0.0107596298687325 0.00859660434128519 0.0118971652299938 0.00433364752277873 0.0140563334594799 0.0194868463786944 0.00971271934557855 0.00970727182518282 0.0162260395482671 0.0173216412255061 0.0064721428186182 0.00540312733009866 0.00540464583355853 0.00972867798075884 0.0118501281968414 0.0193798449612403 0.00972878314542369 0.00756339747814718
"l i   e" 0.00969461948618517 0.00968898362561767 0.0118944636678201 0.0129384238843305 0.0107853922647167 0.00538920864860204 0.0108317717529056 0.00865323252317444 0.0118691800554614 0.0118529373733891 0.0118945922858162 0.0118990956687292 0.0107743527307597 0.0129359133293807 0.0140125466186647 0.0075495303113642 0.0118123342246276 0.015033718482883 0.0161394448030988 0.00967117988394584 0.00973404427908586 0.00866729504555747 0.00648753851975996 0.0151564360723179 0.0118711014223738 0.00755010030847553 0.00432694387953788 0.0129912309191296 0.0064721428186182 0.00864500372815786 0.0108092916671171 0.0108096422008432 0.0161592657229655 0.0139965546942291 0.00324292771514123 0.0108048535402103
"t a   e" 0.00754025960036624 0.0139951985703366 0.0118944636678201 0.0140166258746914 0.009706853038245 0.00862273383776326 0.00433270870116225 0.00432661626158722 0.00971114731810481 0.0096978578509547 0.00973193914294056 0.0162260395482671 0.0193938349153675 0.0204818627715194 0.0107788820143575 0.00647102598116931 0.00966463709287716 0.00536918517245823 0.0161394448030988 0.0139694820545884 0.0173049676072638 0.0140843544490309 0.0140563334594799 0.00433041030637653 0.00755433726878332 0.00755010030847553 0.0108173596988447 0.0108260257659413 0.0064721428186182 0.00756437826213813 0.0118902208338288 0.00864771376067452 0.00861827505224829 0.0107665805340224 0.00648585543028246 0.0140463096022733
"u n   i" 0.00538589971454731 0.00645932241707845 0.0129757785467128 0.00754741393252612 0.01294247071766 0.0118562590269245 0.0108317717529056 0.010816540653968 0.00755311458074819 0.0107753976121719 0.020545204857319 0.0151443035783826 0.00646461163845582 0.00862394221958713 0.012934658417229 0.00539252165097443 0.0107384856587524 0.0118122073794081 0.0107596298687325 0.00537287771330325 0.0162234071318098 0.0108341188069468 0.00432502567983997 0.0119086283425355 0.0129502924607714 0.0118644433418901 0.0129808316386136 0.00974342318934719 0.010786904697697 0.0129675055922368 0.00756650416698194 0.0108096422008432 0.00969555943377933 0.0150732127476314 0.00756683133532954 0.0129658242482523
